id,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiCount,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linksCount,utmLinksCount,authorUseNickname,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyCount,authorReplyLinkCount,authorReplyUTMLinkCount,firstCommentTimeDiff,first30MinCommentRatio
259200711,1,109,289,99,3547,0.03213983648153369,35,1,0,4,0,1.1277135607555682,0.0,1.1277135607555682,13,0,1,0,0,0,5,66.40827546,0.07529182,1,1,23.56229873,0.0,0.4,0.6,1.5849625,0.97095059,92.4,2,3,0.33333333,1,0,0,421.1743,0.0
259199848,1,50,108,23,2963,0.022612217347283158,39,1,0,15,0,5.062436719541005,0.0,5.062436719541005,0,0,1,0,0,0,15,472.11224537,0.03177211,5,4,43.92390057,0.46666667,0.2,1.0,1.0,0,44.73333333,7,19,0.63157895,5,0,0,210.32758333,0.0
259196948,1,40,39,12,10025,0.014463840399002495,13,1,0,98,0,9.775561097256858,0.0,9.775561097256858,0,0,1,0,0,0,2,80.98510417,0.0246959,1,1,0,0.0,0.5,1.0,1.0,0,38.5,1,2,0.5,1,0,0,102.73415,0.0
259194372,1,90,156,164,1519,0.050032916392363395,3,1,0,5,0,3.291639236339697,0.0,3.291639236339697,0,0,1,0,0,0,3,266.59627315,0.01125297,1,1,52.16089781,0.33333333,0.33333333,0.33333333,2.0,1.0,30.33333333,88,226,0.61061947,36,0,0,62.39658333,0.0
259191467,0,57,52,8,2145,0.031235431235431235,11,1,0,16,0,7.459207459207459,0.0,7.459207459207459,0,0,1,0,0,0,33,2071.06431713,0.01593384,2,2,115.62129059,0.60606061,0.15151515,0.57575758,2.5849625,0.65952375,57.27272727,5,12,0.58333333,6,0,0,132.38791667,0.0
259191227,1,52,69,20,3198,0.02032520325203252,8,1,0,19,0,5.94121325828643,0.0,5.94121325828643,1,1,1,0,0,0,5,117.7105787,0.04247707,1,1,25.89247335,0.2,0.6,1.0,1.0,0,69.4,4,11,0.63636364,5,0,0,32.65785,0.0
259190210,1,9,15,3,366,0.07650273224043716,5,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,15,1676.66237269,0.00894634,1,1,328.03089768,0.4,0.13333333,0.26666667,3.0,0.83337245,9.4,12,26,0.53846154,12,0,0,34.94013333,0.0
259189767,0,3,14,8,135,0.02962962962962963,4,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,2,2898.10153935,0.00069011,1,1,0,0.0,0.5,0.5,1.5849625,1.0,3.5,5,23,0.7826087,6,1,0,12.43656667,0.08695652
259188792,0,4,2,0,414,0.03864734299516908,7,1,0,1,0,2.4154589371980677,0.0,2.4154589371980677,0,0,1,0,0,0,2,26.02916667,0.07683688,1,1,0,0.0,0.0,0.5,1.5849625,1.0,2.5,6,20,0.7,8,0,0,15.00035,0.05
259187364,1,58,33,57,2091,0.036824485891917745,17,1,0,14,0,6.695361071257771,0.0,6.695361071257771,2,1,1,0,1,1,543,2926.74050926,0.18553063,3,3,15.62694815,0.43830571,0.27255985,0.05524862,5.80735492,0.69718048,319.7587477,13,16,0.1875,3,0,0,14.17488333,0.125
259185147,1,59,161,28,2907,0.03646370829033368,19,1,1,12,1,4.127966976264189,0.3439972480220158,4.471964224286206,6,0,1,0,1,1,60,449.22643519,0.13356293,2,2,11.04257453,0.58333333,0.13333333,0.05,3.32192809,0.71645678,86.5,2,3,0.33333333,1,0,0,42.97241667,0.0
259184963,1,425,59,18,1759,0.04718590108015918,0,1,0,8,0,4.548038658328595,0.0,4.548038658328595,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,425.0,31,34,0.08823529,0,0,0,260.68098333,0.0
259184205,1,134,396,81,10803,0.021568082939924096,52,1,1,80,5,7.405350365639174,0.4628343978524484,7.868184763491622,0,0,1,0,0,0,17,2085.55828704,0.00815129,2,2,278.01034849,0.23529412,0.17647059,0.94117647,1.5849625,0.32275696,41.11764706,6,16,0.625,8,0,0,54.56683333,0.0
259184013,1,58,36,5,4939,0.014982790038469326,11,1,0,41,0,8.301275561854625,0.0,8.301275561854625,0,0,1,0,0,0,33,2071.06431713,0.01593384,2,2,115.62129059,0.60606061,0.15151515,0.57575758,2.5849625,0.65952375,57.27272727,7,18,0.61111111,8,0,0,142.42615,0.0
259183185,1,60,84,42,2700,0.046296296296296294,43,1,0,14,0,5.185185185185185,0.0,5.185185185185185,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,60.0,10,13,0.23076923,3,0,0,132.0131,0.0
259182902,1,1062,2247,511,1952,0.0389344262295082,15,1,0,3,0,1.5368852459016393,0.0,1.5368852459016393,0,0,1,0,1,0,20,815.10954861,0.02453658,2,2,77.57319143,0.0,0.35,0.4,3.0,0.84926338,98.5,42,113,0.62831858,27,0,0,125.26183333,0.0
259181905,0,4,3,1,115,0.06086956521739131,10,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,4,340.75349537,0.01173869,1,1,93.76092536,0.0,0.25,0.5,1.5849625,1.0,1.25,23,36,0.36111111,4,0,0,1269.86613333,0.0
259181766,1,211,175,56,1590,0.04150943396226415,24,1,0,8,0,5.031446540880503,0.0,5.031446540880503,0,0,1,0,0,0,30,1916.91045139,0.01565018,5,5,211.11268465,0.4,0.16666667,0.16666667,3.32192809,0.74328223,32.93333333,11,41,0.73170732,1,0,0,280.88715,0.0
259179856,1,81,234,56,8449,0.023671440407148775,82,1,0,52,0,6.154574505858681,0.0,6.154574505858681,0,0,1,0,0,0,9,1199.97599537,0.00750015,1,1,273.64313516,0.33333333,0.11111111,0.33333333,2.32192809,0.94553056,96.11111111,9,20,0.55,8,0,0,99.672,0.0
259178150,0,52,131,57,947,0.027455121436114043,8,1,0,4,0,4.223864836325237,0.0,4.223864836325237,0,0,1,0,0,0,15,148.62540509,0.10092487,5,5,31.42273455,0.4,0.33333333,0.06666667,1.5849625,0.35335934,20.86666667,3,5,0.4,2,0,0,985.78195,0.0
259177690,1,90,137,35,4815,0.019937694704049845,0,1,0,26,0,5.399792315680166,0.0,5.399792315680166,1,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,90.0,7,10,0.3,2,0,0,671.98573333,0.0
259176173,1,52,68,6,3132,0.02586206896551724,17,1,0,20,0,6.385696040868455,0.0,6.385696040868455,0,0,1,0,0,0,33,2071.06431713,0.01593384,2,2,115.62129059,0.60606061,0.15151515,0.57575758,2.5849625,0.65952375,57.27272727,4,12,0.66666667,6,0,0,187.25448333,0.0
259173236,1,7,14,7,765,0.03529411764705882,10,1,0,6,0,7.8431372549019605,0.0,7.8431372549019605,0,0,1,0,0,0,2,2664.36623843,0.00075065,1,1,0,0.0,0.5,0.5,1.5849625,1.0,4.0,17,25,0.32,4,0,0,3.7701,0.04
259173008,1,124,195,119,10866,0.027056874654886803,34,1,1,72,15,6.6261733848702375,1.3804527885146327,8.00662617338487,0,0,1,0,1,0,3,218.00576389,0.0137611,1,1,123.17248366,0.0,0.0,0.66666667,1.5849625,0.91829583,50.66666667,10,27,0.62962963,10,0,0,27.79836667,0.03703704
259172621,0,105,71,61,163,0.018404907975460124,3,1,0,1,0,6.134969325153374,0.0,6.134969325153374,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,105.0,30,48,0.375,0,0,0,49.08126667,0.0
259170617,0,1,6,4,177,0.07344632768361582,4,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,9,624.97855324,0.01440049,2,2,125.63604198,0.0,0.33333333,0.33333333,2.5849625,0.94626519,6.11111111,8,25,0.68,10,0,0,19.28226667,0.04
259170463,1,39,67,52,6052,0.03767349636483807,86,1,1,25,5,4.130865829477859,0.8261731658955718,4.95703899537343,2,0,1,0,0,0,7,258.67597222,0.02706088,1,1,51.04622075,0.14285714,0.14285714,1.0,1.0,0,57.14285714,11,20,0.45,8,0,0,5.07763333,0.1
259168837,0,157,62,19,4434,0.04172304916553902,54,1,0,47,0,10.599909788001805,0.0,10.599909788001805,0,0,1,0,0,0,3,229.99994213,0.01304348,1,1,97.78703156,0.66666667,0.33333333,0.33333333,2.0,1.0,121.66666667,49,98,0.5,48,0,0,13.59116667,0.02040816
259166199,0,2,7,2,27,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,503.09170139,0.00596313,1,1,290.98867578,0.0,0.33333333,1.0,1.0,0,5.66666667,7,23,0.69565217,9,0,0,75.71496667,0.0
259165494,1,134,546,171,3922,0.033911269760326365,26,1,0,3,0,0.7649158592554819,0.0,0.7649158592554819,0,0,1,0,1,0,20,815.10954861,0.02453658,2,2,77.57319143,0.0,0.35,0.4,3.0,0.84926338,98.5,10,21,0.52380952,9,0,0,620.4779,0.0
259162737,0,20,78,45,275,0.04363636363636364,4,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,217.11625,0.01381748,1,1,23.76521291,0.66666667,0.0,0.66666667,1.5849625,0.91829583,8.0,18,23,0.2173913,1,0,0,109.13763333,0.0
259161855,1,42,34,13,5049,0.02951079421667657,20,1,1,37,2,7.328183798772034,0.3961180431768667,7.7243018419489005,0,0,1,0,1,0,42,437.92594907,0.09590663,2,2,13.42919417,0.26190476,0.28571429,0.83333333,2.32192809,0.42074745,36.66666667,4,11,0.63636364,5,1,0,175.46678333,0.0
259158846,1,316,617,479,10381,0.045949330507658225,67,1,1,38,3,3.6605336672767557,0.28898950004816487,3.9495231673249203,0,0,1,0,0,0,8,795.38795139,0.01005798,1,1,68.97337462,0.5,0.25,1.0,1.0,0,150.5,23,57,0.59649123,26,0,0,147.74928333,0.0
259156592,1,47,35,22,14665,0.032799181725196046,7,1,1,104,5,7.091714967609955,0.34094783498124787,7.432662802591203,0,0,1,0,1,0,20,835.71673611,0.02393155,1,1,36.84161553,0.2,0.15,0.75,2.0,0.66500991,65.2,5,9,0.44444444,4,0,0,27.1945,0.11111111
259155244,0,74,53,14,1457,0.050102951269732326,47,1,0,1,0,0.6863417982155113,0.0,0.6863417982155113,0,0,1,0,0,0,2,0.5209375,3.83923215,1,1,0,0.5,0.0,1.0,1.0,0,46.0,12,36,0.66666667,7,1,0,165.85583333,0.0
259153952,0,87,220,92,3621,0.0196078431372549,62,1,0,26,0,7.180336923501795,0.0,7.180336923501795,0,0,1,0,1,0,33,1112.9690162,0.02965042,2,2,35.87877243,0.15151515,0.24242424,0.81818182,1.5849625,0.68403844,38.48484848,0,0,0,0,0,0,,0
259151703,0,84,63,51,1015,0.023645320197044337,14,1,0,4,0,3.940886699507389,0.0,3.940886699507389,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,84.0,18,27,0.33333333,1,0,0,15.86488333,0.03703704
259149467,1,72,200,75,3754,0.018913159296750134,13,1,1,21,1,5.594033031433138,0.2663825253063399,5.860415556739478,5,1,1,0,0,0,6,345.80512731,0.01735081,1,1,149.06508018,0.33333333,0.33333333,1.0,1.0,0,66.5,11,22,0.5,3,0,0,261.79898333,0.0
259148878,0,18,13,16,58,0.034482758620689655,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,1271.89211806,0.00393115,1,1,35.6806777,0.4,0.2,0.2,2.5849625,1.0,7.0,13,28,0.53571429,5,0,0,4.33086667,0.07142857
259147254,1,16,13,2,1725,0.011014492753623189,4,1,0,9,0,5.217391304347826,0.0,5.217391304347826,2,0,1,0,0,0,21,162.14615741,0.12951278,2,2,9.84741762,0.0952381,0.38095238,0.47619048,2.80735492,0.81542119,18.14285714,6,21,0.71428571,9,0,0,56.9611,0.0
259146977,0,62,66,11,2179,0.043139054612207434,11,1,0,10,0,4.589261128958238,0.0,4.589261128958238,0,0,1,0,0,0,342,1535.07274306,0.22279074,4,4,4.61133658,0.6374269,0.21637427,0.97660819,2.32192809,0.09245402,25.32163743,3,3,0.0,0,0,0,871.87823333,0.0
259146510,1,142,363,37,3425,0.034744525547445254,0,1,0,9,0,2.627737226277372,0.0,2.627737226277372,1,0,1,0,0,0,7,1233.45700231,0.00567511,1,1,336.52470252,0.42857143,0.14285714,0.28571429,2.80735492,0.97550376,45.28571429,13,34,0.61764706,14,0,0,24.26436667,0.05882353
259144248,0,40,118,10,5147,0.017485914124732854,21,1,0,23,0,4.468622498542841,0.0,4.468622498542841,2,0,1,0,1,0,22,978.61893519,0.02248066,1,1,50.85540881,0.18181818,0.54545455,0.5,3.0,0.79820947,30.54545455,1,2,0.5,1,0,0,624.3319,0.0
259144218,1,172,475,160,10833,0.03738576571586818,125,1,1,50,3,4.615526631588664,0.27693159789531985,4.892458229483984,0,0,1,0,0,0,5,856.12453704,0.00584027,1,1,191.98692318,0.6,0.2,0.8,1.5849625,0.72192809,136.0,19,39,0.51282051,14,0,0,62.30081667,0.0
259144074,1,62,146,60,2231,0.023756163155535633,14,1,1,8,4,3.585835948005379,1.7929179740026895,5.378753922008068,0,0,1,0,1,1,24,1169.45068287,0.02052246,3,2,103.21932516,0.45833333,0.20833333,0.625,2.0,0.72125106,313.25,7,14,0.5,7,0,0,264.24691667,0.0
259143884,1,116,238,109,8156,0.03396272682687592,30,1,1,18,7,2.2069641981363413,0.8582638548307994,3.0652280529671407,0,0,1,0,0,0,2,270.93341435,0.00738189,1,1,0,0.5,0.5,1.0,1.0,0,84.0,12,26,0.53846154,11,0,0,302.38773333,0.0
259143126,1,87,228,78,3410,0.02463343108504399,23,1,0,20,0,5.865102639296188,0.0,5.865102639296188,2,0,1,0,0,0,18,942.01836806,0.01910791,2,1,81.56774474,0.16666667,0.44444444,0.66666667,1.5849625,0.91829583,38.22222222,5,10,0.5,4,0,0,326.73933333,0.0
259143041,0,66,191,34,6132,0.03718199608610567,20,1,0,31,0,5.055446836268754,0.0,5.055446836268754,11,0,1,0,1,1,79,1385.10150463,0.05703553,2,2,26.8562927,0.44303797,0.24050633,0.34177215,3.9068906,0.722305,147.34177215,8,22,0.63636364,11,0,0,208.35143333,0.0
259138146,1,18,53,16,2456,0.02768729641693811,24,1,1,13,1,5.293159609120521,0.40716612377850164,5.700325732899023,0,0,1,0,1,0,23,717.76533565,0.0320439,1,1,43.38908167,0.47826087,0.26086957,0.82608696,2.32192809,0.46372396,46.17391304,9,22,0.59090909,8,1,0,147.169,0.0
259137271,0,40,10,4,1068,0.04588014981273408,13,1,0,5,0,4.681647940074907,0.0,4.681647940074907,0,0,1,0,0,0,14,241.11525463,0.05806352,1,2,35.79624855,0.21428571,0.35714286,0.92857143,1.5849625,0.37123233,33.92857143,5,8,0.375,4,0,0,353.65311667,0.0
259136933,1,0,0,1,212,0.014150943396226415,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,0.0,11,30,0.63333333,13,0,0,227.6116,0.0
259136764,0,97,97,31,1890,0.01164021164021164,17,1,0,3,0,1.5873015873015872,0.0,1.5873015873015872,0,0,1,0,0,0,15,369.8391088,0.04055818,2,2,35.10589808,0.13333333,0.66666667,0.26666667,2.5849625,0.88988453,99.53333333,14,27,0.48148148,6,0,0,103.09205,0.0
259135025,0,1,5,4,55,0.07272727272727272,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,1.0,16,20,0.2,1,0,0,14.84025,0.05
259134497,1,44,79,13,5209,0.015550009598771357,11,1,1,20,10,3.839508542906508,1.919754271453254,5.759262814359762,1,0,1,0,0,0,6,345.80512731,0.01735081,1,1,149.06508018,0.33333333,0.33333333,1.0,1.0,0,66.5,2,4,0.5,1,0,0,680.38481667,0.0
259133753,0,3,6,1,104,0.057692307692307696,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,3.0,6,19,0.68421053,4,0,0,20.21296667,0.05263158
259133730,1,4,2,1,157,0.050955414012738856,2,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,4.0,2,24,0.91666667,0,0,0,24.0867,0.04166667
259131798,0,54,73,25,4934,0.018038102959059586,7,1,0,40,0,8.107012565869477,0.0,8.107012565869477,0,0,1,0,0,0,18,926.02297454,0.01943796,1,1,59.93258923,0.44444444,0.27777778,0.72222222,2.0,0.70797491,59.66666667,5,8,0.375,2,0,0,109.89578333,0.0
259131328,1,124,353,64,4059,0.0322739591032274,77,1,1,17,4,4.188223700418822,0.9854644000985464,5.173688100517369,0,0,1,0,1,1,3,1159.91247685,0.0025864,1,1,818.96019182,0.0,0.33333333,0.33333333,1.5849625,0.91829583,127.33333333,6,12,0.5,4,0,0,139.149,0.0
259129611,0,82,232,30,1254,0.019936204146730464,4,1,0,13,0,10.36682615629984,0.0,10.36682615629984,0,0,1,0,0,0,20,2702.67077546,0.00740009,1,1,216.64496912,0.25,0.2,0.35,2.80735492,0.84271622,981.7,4,8,0.5,3,0,0,445.27523333,0.0
259129577,1,7,19,8,199,0.010050251256281407,0,1,0,2,0,10.050251256281408,0.0,10.050251256281408,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,7.0,15,59,0.74576271,4,0,0,26.32755,0.01694915
259128411,1,255,674,133,3066,0.03718199608610567,13,1,0,13,0,4.240052185257665,0.0,4.240052185257665,1,0,1,0,1,1,60,449.22643519,0.13356293,2,2,11.04257453,0.58333333,0.13333333,0.05,3.32192809,0.71645678,86.5,11,29,0.62068966,10,0,0,6.17993333,0.06896552
259126545,1,420,101,149,1253,0.030327214684756583,0,1,0,3,0,2.3942537909018355,0.0,2.3942537909018355,0,0,1,0,0,0,3,731.94230324,0.00409868,2,2,517.55214866,1.0,0.0,0.33333333,2.0,1.0,141.0,48,72,0.33333333,0,0,0,9.39268333,0.01388889
259125773,1,46,50,16,1766,0.0362400906002265,10,1,0,1,0,0.5662514156285391,0.0,0.5662514156285391,0,0,1,0,1,0,20,815.10954861,0.02453658,2,2,77.57319143,0.0,0.35,0.4,3.0,0.84926338,98.5,3,16,0.8125,2,0,0,218.32355,0.0
259125626,1,46,18,27,3277,0.045468416234360695,0,1,1,19,2,5.797985962770827,0.6103143118706134,6.40830027464144,0,0,1,0,0,0,16,517.82914352,0.03089822,2,2,45.29391895,0.375,0.125,0.1875,3.169925,0.90093984,12.6875,2,9,0.77777778,2,0,0,12927.08995,0.0
259123424,1,5,4,3,355,0.0647887323943662,5,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,2,11.2487963,0.1777968,1,1,0,0.0,0.5,1.0,1.0,0,6.0,6,10,0.4,3,0,0,738.60233333,0.0
259122554,0,3,35,4,50,0.04,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,150.76108796,0.03979807,1,1,48.39141094,0.5,0.16666667,0.66666667,1.5849625,0.91829583,1.83333333,11,20,0.45,0,0,0,11.3217,0.15
259122017,1,796,1661,405,3738,0.03424291064740503,44,1,1,6,2,1.6051364365971108,0.5350454788657035,2.140181915462814,1,0,1,0,1,1,24,1169.45068287,0.02052246,3,2,103.21932516,0.45833333,0.20833333,0.625,2.0,0.72125106,313.25,85,184,0.53804348,82,0,0,5.63441667,0.01086957
259119979,0,2,3,5,169,0.05325443786982249,0,1,0,1,0,5.9171597633136095,0.0,5.9171597633136095,0,0,1,0,0,0,11,703.93012731,0.01562655,1,1,75.86422435,0.63636364,0.27272727,0.36363636,2.80735492,0.91626959,2.45454545,7,21,0.66666667,9,0,0,33.62673333,0.0
259119886,1,13,12,0,1122,0.049019607843137254,13,1,0,1,0,0.8912655971479501,0.0,0.8912655971479501,0,0,1,0,0,0,4,952.82337963,0.00419805,1,1,431.05961326,0.75,0.0,0.5,2.0,0.94639463,17.5,21,28,0.25,6,0,0,164.52675,0.0
259119232,0,72,109,50,2991,0.034102306920762285,11,1,1,19,3,6.352390504847877,1.0030090270812437,7.3553995319291205,1,0,1,0,1,1,632,1461.98927083,0.43228771,2,2,3.83564482,0.51424051,0.25158228,0.02689873,5.20945337,0.70308344,107.59177215,2,4,0.5,2,0,0,0.31795,0.25
259115166,1,40,135,41,1758,0.026734926052332197,16,1,1,8,1,4.550625711035267,0.5688282138794084,5.1194539249146755,1,0,1,0,1,0,23,717.76533565,0.0320439,1,1,43.38908167,0.47826087,0.26086957,0.82608696,2.32192809,0.46372396,46.17391304,19,63,0.6984127,23,2,0,98.68248333,0.0
259114715,1,238,565,239,3590,0.030083565459610027,40,1,0,15,0,4.178272980501393,0.0,4.178272980501393,1,0,1,0,1,1,24,1169.45068287,0.02052246,3,2,103.21932516,0.45833333,0.20833333,0.625,2.0,0.72125106,313.25,24,81,0.7037037,40,3,0,24.84791667,0.01234568
259114266,1,66,250,181,1913,0.0501829587036069,19,1,0,4,0,2.090956612650287,0.0,2.090956612650287,0,0,1,0,0,0,5,66.40827546,0.07529182,1,1,23.56229873,0.0,0.4,0.6,1.5849625,0.97095059,92.4,11,24,0.54166667,10,0,0,379.39575,0.0
259112882,1,503,1288,288,1052,0.017110266159695818,1,1,0,11,0,10.456273764258555,0.0,10.456273764258555,0,0,1,0,0,0,20,2702.67077546,0.00740009,1,1,216.64496912,0.25,0.2,0.35,2.80735492,0.84271622,981.7,6,17,0.64705882,7,0,0,423.57405,0.0
259112475,1,99,249,104,3745,0.03417890520694259,14,1,1,4,3,1.0680907877169559,0.8010680907877169,1.8691588785046729,3,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,99.0,11,28,0.60714286,8,0,0,257.6866,0.0
259111806,0,6,22,3,77,0.03896103896103896,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,15,33,0.54545455,3,0,0,8.1988,0.09090909
259111666,1,82,194,152,10815,0.038002773925104025,0,1,1,1,15,0.09246417013407306,1.3869625520110958,1.479426722145169,17,0,1,0,0,0,22,1769.34141204,0.01243401,2,2,165.68056776,0.31818182,0.31818182,0.31818182,3.0,0.8774249,7.72727273,8,17,0.52941176,2,0,0,3390.09141667,0.0
259110950,0,0,0,1,122,0.040983606557377046,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,308.90086806,0.01618642,1,1,82.5408039,0.2,0.2,1.0,1.0,0,1.4,4,20,0.8,7,0,0,414.66461667,0.0
259108893,0,104,25,12,2709,0.04983388704318937,4,1,1,16,2,5.906238464377999,0.7382798080472499,6.644518272425249,0,0,1,0,1,1,6,7.1456713,0.83966919,2,1,0.855472,0.33333333,0.16666667,0.16666667,1.5849625,0.65002242,2390.83333333,8,17,0.52941176,6,0,0,16.25443333,0.11764706
259107766,1,48,200,41,2373,0.023177412557943533,18,1,1,7,6,2.949852507374631,2.5284450063211126,5.478297513695744,0,0,1,0,0,0,8,694.54177083,0.01151839,1,1,120.67857451,0.375,0.375,1.0,1.0,0,20.75,5,11,0.54545455,5,0,0,548.45856667,0.0
259106258,1,201,39,58,354,0.05367231638418079,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,201.0,31,52,0.40384615,8,0,0,647.5795,0.0
259105801,0,4,8,1,54,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,4,258.77967593,0.01545716,1,1,35.47096977,0.25,0.0,0.25,2.32192809,1.0,1.25,16,20,0.2,0,0,0,9.4502,0.05
259104988,0,1,2,13,69,0.043478260869565216,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,9,426.15611111,0.02111902,2,2,34.8666655,0.44444444,0.11111111,0.88888889,1.5849625,0.50325833,28.11111111,14,35,0.6,3,0,0,95.33556667,0.0
259103303,1,45,124,33,2027,0.033547113961519485,17,1,1,4,4,1.9733596447952642,1.9733596447952642,3.9467192895905283,1,0,1,0,1,0,23,717.76533565,0.0320439,1,1,43.38908167,0.47826087,0.26086957,0.82608696,2.32192809,0.46372396,46.17391304,6,10,0.4,4,0,0,50.2884,0.0
259102811,0,38,21,5,771,0.041504539559014265,11,1,0,4,0,5.188067444876784,0.0,5.188067444876784,0,0,1,0,0,0,5,154.82667824,0.03229418,1,1,14.88580873,0.6,0.0,0.2,2.32192809,0.96096405,37.2,29,50,0.42,20,0,0,14.76185,0.04
259102768,1,2,1,0,172,0.06395348837209303,4,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,2,178.18717593,0.01122415,1,1,0,0.5,0.5,1.0,1.0,0,2.0,6,20,0.7,9,0,0,233.61675,0.0
259102579,1,3,1,0,55,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,3.0,3,19,0.84210526,4,0,0,3096.2415,0.0
259102304,1,341,603,347,2729,0.02748259435690729,12,1,0,9,0,3.297911322828875,0.0,3.297911322828875,0,0,1,0,0,0,4,451.87505787,0.008852,1,1,138.42414843,0.75,0.25,0.25,1.5849625,0.81127812,131.0,27,111,0.75675676,44,0,0,127.44366667,0.0
259099629,1,2,3,4,172,0.05232558139534884,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,302.03206019,0.00993272,1,1,58.49106751,0.0,0.33333333,1.0,1.0,0,3.66666667,8,24,0.66666667,14,0,0,486.04563333,0.0
259098805,1,68,105,20,6083,0.01742561236232122,81,1,0,44,0,7.2332730560578655,0.0,7.2332730560578655,1,0,1,0,0,0,2,2.92803241,0.68305255,1,1,0,0.0,0.0,1.0,1.0,0,49.5,6,13,0.53846154,6,0,0,445.42811667,0.0
259098332,0,1,2,1,47,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,415.93472222,0.00721267,1,1,65.16044399,0.0,0.33333333,0.33333333,2.0,1.0,2.33333333,6,22,0.72727273,0,0,0,7.59143333,0.04545455
259098067,1,3,10,1,193,0.03626943005181347,5,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,3.0,11,20,0.45,6,0,0,12.54025,0.05
259096441,1,249,736,228,4970,0.03460764587525151,123,1,0,28,0,5.633802816901409,0.0,5.633802816901409,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,249.0,16,45,0.64444444,12,0,0,29.80656667,0.02222222
259094419,1,74,197,78,3017,0.03447132913490222,53,1,1,6,3,1.9887305270135895,0.9943652635067948,2.9830957905203848,2,0,1,0,1,0,23,717.76533565,0.0320439,1,1,43.38908167,0.47826087,0.26086957,0.82608696,2.32192809,0.46372396,46.17391304,11,33,0.66666667,13,0,0,273.51393333,0.0
259089841,0,63,270,110,3135,0.02583732057416268,73,1,0,17,0,5.422647527910685,0.0,5.422647527910685,0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,63.0,8,28,0.71428571,11,0,0,635.9689,0.0
259088965,1,137,340,121,6860,0.04212827988338192,18,1,1,26,3,3.7900874635568513,0.43731778425655976,4.227405247813412,17,0,1,0,0,0,5,2.36865741,2.11090046,2,2,0.35649032,0.2,0.6,1.0,1.0,0,48.4,5,13,0.61538462,6,2,0,39.02916667,0.0
